transaction_id,account_id,transaction_date,transaction_time,transaction_datetime,transaction_type,amount,description,merchant_name,merchant_category,merchant_id,channel,status,location,reference_number,transaction_category,is_fraudulent,created_at
TXN900003696,ACC5000084,2024-09-19,13:47:00,2024-09-19 13:47:00,WITHDRAWAL,275.28,Teller Withdrawal,Crawford Ltd,Transportation,MER86541,Phone,Completed,Online,REF128883480,Cash,False,2025-12-07 14:55:41.077954
TXN900010197,ACC5000226,2024-09-19,13:51:00,2024-09-19 13:51:00,TRANSFER,1691.34,Fund Transfer,,,,Online,Completed,Online,REF369616094,Transfer,False,2025-12-07 14:55:42.472532
TXN900007785,ACC5000169,2024-09-19,13:57:00,2024-09-19 13:57:00,PAYMENT,1065.49,Credit Card Payment,King-Lewis,Groceries,MER84878,Mobile,Completed,Online,REF682813140,Expense,False,2025-12-07 14:55:41.959046
TXN900007414,ACC5000162,2024-09-19,13:58:00,2024-09-19 13:58:00,PAYMENT,242.36,Credit Card Payment,Brock-Taylor,Online Retail,MER44757,Online,Completed,"Ianstad, LA",REF767774608,Expense,False,2025-12-07 14:55:41.881229
TXN900000681,ACC5000011,2024-09-19,14:20:00,2024-09-19 14:20:00,DEPOSIT,9.3,Salary Deposit,,,,Branch,Completed,"Mclaughlinshire, VI",REF549661921,Income,False,2025-12-07 14:55:40.410084
TXN900000175,ACC5000004,2024-09-19,14:37:00,2024-09-19 14:37:00,WITHDRAWAL,12.89,Teller Withdrawal,Hamilton-Smith,Healthcare,MER30253,Branch,Completed,"New Adamland, WV",REF545478870,Cash,False,2025-12-07 14:55:40.296646
TXN900007273,ACC5000160,2024-09-19,14:46:00,2024-09-19 14:46:00,TRANSFER,145.72,Account Transfer,,,,ATM,Completed,"West Jane, VI",REF736664765,Transfer,False,2025-12-07 14:55:41.851544
TXN900010209,ACC5000226,2024-09-19,15:02:00,2024-09-19 15:02:00,PAYMENT,207.23,Credit Card Payment,Rosario-Ward,Travel,MER81352,Online,Failed,"Michaelmouth, NY",REF114097170,Expense,False,2025-12-07 14:55:42.475262
TXN900008503,ACC5000189,2024-09-19,15:02:00,2024-09-19 15:02:00,WITHDRAWAL,807.02,Teller Withdrawal,Allen PLC,Insurance,MER52006,ATM,Completed,Online,REF938197230,Cash,False,2025-12-07 14:55:42.112538
TXN900010182,ACC5000226,2024-09-19,15:44:00,2024-09-19 15:44:00,WITHDRAWAL,481.06,Cash Withdrawal,"Cordova, Reed and Fernandez",Travel,MER47415,Online,Completed,"South Dianetown, MP",REF134770964,Cash,False,2025-12-07 14:55:42.469379
TXN900001595,ACC5000036,2024-09-19,15:50:00,2024-09-19 15:50:00,TRANSFER,200.19,Account Transfer,,,,Mobile,Completed,"Victoriafort, RI",REF852061786,Transfer,False,2025-12-07 14:55:40.613759
TXN900009858,ACC5000222,2024-09-19,16:21:00,2024-09-19 16:21:00,PAYMENT,519.08,Credit Card Payment,"Hall, Jones and Dudley",Online Retail,MER73347,ATM,Completed,Online,REF291017139,Expense,False,2025-12-07 14:55:42.398987
TXN900007382,ACC5000161,2024-09-19,16:30:00,2024-09-19 16:30:00,WITHDRAWAL,516.62,Teller Withdrawal,Jackson PLC,Insurance,MER43460,Online,Completed,"Lake Ginaport, GA",REF646250322,Cash,False,2025-12-07 14:55:41.874074
TXN900006640,ACC5000143,2024-09-19,17:15:00,2024-09-19 17:15:00,TRANSFER,615.83,Account Transfer,,,,Branch,Failed,"New Stephanietown, IL",REF190074889,Transfer,False,2025-12-07 14:55:41.715241
TXN900008672,ACC5000194,2024-09-19,17:39:00,2024-09-19 17:39:00,TRANSFER,295.73,Fund Transfer,,,,Mobile,Completed,"Rileyfort, CT",REF155991919,Transfer,False,2025-12-07 14:55:42.148988
TXN900003061,ACC5000070,2024-09-19,17:51:00,2024-09-19 17:51:00,PAYMENT,18.25,Credit Card Payment,Barton LLC,Transportation,MER64507,Branch,Completed,"East Pamela, CT",REF589657032,Expense,False,2025-12-07 14:55:40.937023
TXN900007895,ACC5000172,2024-09-19,18:43:00,2024-09-19 18:43:00,DEPOSIT,432.07,Transfer Received,,,,Mobile,Completed,"Doyletown, HI",REF761477677,Income,False,2025-12-07 14:55:41.980461
TXN900008698,ACC5000194,2024-09-19,19:17:00,2024-09-19 19:17:00,DEPOSIT,2596.23,Cash Deposit,,,,Mobile,Completed,Online,REF596503819,Income,False,2025-12-07 14:55:42.153937
TXN900009492,ACC5000214,2024-09-19,19:36:00,2024-09-19 19:36:00,DEPOSIT,128.46,Transfer Received,,,,Online,Completed,Online,REF407987994,Income,False,2025-12-07 14:55:42.321046
TXN900002789,ACC5000066,2024-09-19,21:39:00,2024-09-19 21:39:00,DEPOSIT,1521.23,Transfer Received,,,,ATM,Completed,"South Catherineport, AZ",REF158569033,Income,False,2025-12-07 14:55:40.881273
TXN900010019,ACC5000224,2024-09-20,02:11:00,2024-09-20 02:11:00,WITHDRAWAL,99.63,Teller Withdrawal,Chen LLC,Retail,MER13836,Branch,Completed,"Timothyfort, ID",REF449849361,Cash,False,2025-12-07 14:55:42.434095
TXN900002359,ACC5000058,2024-09-20,09:13:00,2024-09-20 09:13:00,PAYMENT,103.48,Credit Card Payment,Becker-Mckinney,Transportation,MER43330,ATM,Completed,"Jamieview, MT",REF611680307,Expense,False,2025-12-07 14:55:40.791787
TXN900009949,ACC5000223,2024-09-20,09:37:00,2024-09-20 09:37:00,DEPOSIT,4305.31,Transfer Received,,,,Branch,Completed,Online,REF795076080,Income,False,2025-12-07 14:55:42.417941
TXN900006648,ACC5000143,2024-09-20,09:47:00,2024-09-20 09:47:00,TRANSFER,5360.09,Fund Transfer,,,,Branch,Completed,Online,REF462783517,Transfer,False,2025-12-07 14:55:41.716608
TXN900010476,ACC5000234,2024-09-20,09:51:00,2024-09-20 09:51:00,WITHDRAWAL,199.1,ATM Withdrawal,Wright and Sons,Insurance,MER61758,Mobile,Completed,"New Edwinbury, KS",REF322416531,Cash,False,2025-12-07 14:55:42.530561
TXN900003081,ACC5000070,2024-09-20,09:56:00,2024-09-20 09:56:00,WITHDRAWAL,755.35,Teller Withdrawal,Contreras PLC,Online Retail,MER89963,Branch,Pending,"Burkefurt, CA",REF194968544,Cash,False,2025-12-07 14:55:40.941309
TXN900001869,ACC5000045,2024-09-20,11:13:00,2024-09-20 11:13:00,DEPOSIT,5459.52,Interest Payment,,,,Online,Completed,"Phillipsville, VT",REF802867083,Income,False,2025-12-07 14:55:40.678180
TXN900009139,ACC5000206,2024-09-20,11:15:00,2024-09-20 11:15:00,DEPOSIT,515.83,Interest Payment,,,,ATM,Completed,"Port Timothy, IN",REF626040433,Income,False,2025-12-07 14:55:42.248200
TXN900003225,ACC5000074,2024-09-20,11:56:00,2024-09-20 11:56:00,DEPOSIT,899.11,Dividend,,,,Online,Completed,Online,REF779454449,Income,False,2025-12-07 14:55:40.972145
TXN900010623,ACC5000235,2024-09-20,11:56:00,2024-09-20 11:56:00,DEPOSIT,5492.82,Check Deposit,,,,ATM,Pending,"South Loritown, KY",REF488299146,Income,False,2025-12-07 14:55:42.560782
TXN900009110,ACC5000206,2024-09-20,12:00:00,2024-09-20 12:00:00,TRANSFER,93.47,Peer-to-Peer Transfer,,,,Branch,Completed,"South Jonathan, PW",REF223062323,Transfer,False,2025-12-07 14:55:42.242226
TXN900010497,ACC5000234,2024-09-20,12:10:00,2024-09-20 12:10:00,PAYMENT,2209.9,Online Purchase,"Boone, Caldwell and Tate",Insurance,MER11881,Mobile,Completed,Online,REF980673779,Expense,False,2025-12-07 14:55:42.534848
TXN900001826,ACC5000043,2024-09-20,13:39:00,2024-09-20 13:39:00,TRANSFER,288.76,Account Transfer,,,,Online,Completed,"Lake Jessicafurt, WV",REF507754288,Transfer,False,2025-12-07 14:55:40.667477
TXN900003963,ACC5000091,2024-09-20,14:36:00,2024-09-20 14:36:00,TRANSFER,287.49,Wire Transfer,,,,Branch,Completed,Online,REF238856506,Transfer,False,2025-12-07 14:55:41.136179
TXN900004693,ACC5000106,2024-09-20,15:01:00,2024-09-20 15:01:00,TRANSFER,866.3,Fund Transfer,,,,ATM,Completed,"Martinezland, WV",REF178593060,Transfer,False,2025-12-07 14:55:41.291665
TXN900000152,ACC5000001,2024-09-20,15:05:00,2024-09-20 15:05:00,DEPOSIT,911.33,Transfer Received,,,,ATM,Completed,"Lake Willie, MS",REF948988297,Income,False,2025-12-07 14:55:40.288482
TXN900009900,ACC5000222,2024-09-20,15:26:00,2024-09-20 15:26:00,WITHDRAWAL,1265.11,Teller Withdrawal,Payne Ltd,Gas/Automotive,MER72371,Online,Completed,"New Stevenmouth, NC",REF881514034,Cash,False,2025-12-07 14:55:42.406998
TXN900004687,ACC5000106,2024-09-20,15:35:00,2024-09-20 15:35:00,WITHDRAWAL,15.79,ATM Withdrawal,Hall-Swanson,Retail,MER25889,Branch,Completed,Online,REF495923044,Cash,False,2025-12-07 14:55:41.290272
TXN900006642,ACC5000143,2024-09-20,15:39:00,2024-09-20 15:39:00,TRANSFER,259.42,Account Transfer,,,,Branch,Completed,"South Tyler, OH",REF999871235,Transfer,False,2025-12-07 14:55:41.715529
TXN900008682,ACC5000194,2024-09-20,16:50:00,2024-09-20 16:50:00,PAYMENT,138.98,Credit Card Payment,Williams Group,Entertainment,MER33426,Mobile,Completed,"Robinsonhaven, VA",REF673328017,Expense,False,2025-12-07 14:55:42.151118
TXN900010805,ACC5000238,2024-09-20,16:58:00,2024-09-20 16:58:00,WITHDRAWAL,923.11,Cash Withdrawal,Jackson-Thomas,Groceries,MER77726,ATM,Completed,"Kingmouth, PW",REF296245885,Cash,False,2025-12-07 14:55:42.599363
TXN900002280,ACC5000055,2024-09-20,17:16:00,2024-09-20 17:16:00,PAYMENT,259.93,Subscription,Stewart LLC,Retail,MER80504,ATM,Completed,"Lake Christopherfurt, MD",REF973110318,Expense,False,2025-12-07 14:55:40.773596
TXN900004206,ACC5000096,2024-09-20,17:34:00,2024-09-20 17:34:00,DEPOSIT,4712.5,Interest Payment,,,,ATM,Completed,"New Jacqueline, CT",REF739465782,Income,False,2025-12-07 14:55:41.189285
TXN900010574,ACC5000235,2024-09-20,17:47:00,2024-09-20 17:47:00,WITHDRAWAL,1949.0,Teller Withdrawal,Pratt Inc,Gas/Automotive,MER29089,Mobile,Completed,"New Penny, WI",REF311322403,Cash,False,2025-12-07 14:55:42.551452
TXN900007795,ACC5000169,2024-09-20,19:02:00,2024-09-20 19:02:00,TRANSFER,21.36,Account Transfer,,,,Online,Completed,"Dorseymouth, TN",REF330310285,Transfer,False,2025-12-07 14:55:41.960664
TXN900009152,ACC5000206,2024-09-20,19:49:00,2024-09-20 19:49:00,WITHDRAWAL,9.71,Teller Withdrawal,Haney PLC,Education,MER11804,ATM,Completed,"Riggschester, SD",REF608131097,Cash,False,2025-12-07 14:55:42.250419
TXN900009056,ACC5000205,2024-09-21,05:55:00,2024-09-21 05:55:00,DEPOSIT,1941.33,Transfer Received,,,,Phone,Completed,Online,REF247558675,Income,False,2025-12-07 14:55:42.228672
TXN900009475,ACC5000214,2024-09-21,09:59:00,2024-09-21 09:59:00,TRANSFER,182.93,Account Transfer,,,,ATM,Completed,"New Marieville, PR",REF114087710,Transfer,False,2025-12-07 14:55:42.318112
TXN900010539,ACC5000234,2024-09-21,10:25:00,2024-09-21 10:25:00,TRANSFER,991.42,Wire Transfer,,,,ATM,Completed,"Port Ryanbury, FL",REF616684946,Transfer,False,2025-12-07 14:55:42.543872
TXN900002445,ACC5000059,2024-09-21,12:27:00,2024-09-21 12:27:00,DEPOSIT,337.85,Salary Deposit,,,,ATM,Pending,"Campbellland, PW",REF771435478,Income,False,2025-12-07 14:55:40.808241
TXN900006888,ACC5000152,2024-09-21,12:43:00,2024-09-21 12:43:00,WITHDRAWAL,1532.32,ATM Withdrawal,"Mack, King and Burgess",Restaurant,MER61648,Online,Completed,"Larsenside, UT",REF850309046,Cash,False,2025-12-07 14:55:41.768566
TXN900009838,ACC5000221,2024-09-21,12:47:00,2024-09-21 12:47:00,DEPOSIT,2169.43,Check Deposit,,,,ATM,Completed,"Johnchester, OR",REF467897759,Income,False,2025-12-07 14:55:42.394335
TXN900004926,ACC5000112,2024-09-21,12:55:00,2024-09-21 12:55:00,WITHDRAWAL,20.1,ATM Withdrawal,"Smith, Nguyen and Guerra",Healthcare,MER79550,Online,Completed,"West Joyce, CT",REF400075968,Cash,False,2025-12-07 14:55:41.342816
TXN900004067,ACC5000093,2024-09-21,13:02:00,2024-09-21 13:02:00,DEPOSIT,4127.84,Dividend,,,,Branch,Completed,"Port Christine, VT",REF623445398,Income,False,2025-12-07 14:55:41.159261
TXN900006378,ACC5000139,2024-09-21,13:32:00,2024-09-21 13:32:00,DEPOSIT,2904.48,Transfer Received,,,,Online,Completed,"East James, VT",REF576540243,Income,False,2025-12-07 14:55:41.656073
TXN900001200,ACC5000027,2024-09-21,13:44:00,2024-09-21 13:44:00,TRANSFER,734.9,Account Transfer,,,,Branch,Completed,"South Destinytown, MS",REF484638726,Transfer,False,2025-12-07 14:55:40.525811
TXN900003381,ACC5000077,2024-09-21,13:47:00,2024-09-21 13:47:00,TRANSFER,43.38,Account Transfer,,,,Online,Pending,"Lake Jonathan, ND",REF158853584,Transfer,False,2025-12-07 14:55:41.008148
TXN900007532,ACC5000164,2024-09-21,13:49:00,2024-09-21 13:49:00,TRANSFER,495.12,Wire Transfer,,,,Mobile,Completed,"East Charles, TX",REF774895842,Transfer,False,2025-12-07 14:55:41.906928
TXN900006207,ACC5000136,2024-09-21,13:51:00,2024-09-21 13:51:00,WITHDRAWAL,817.28,ATM Withdrawal,Vang and Sons,Groceries,MER18802,Online,Completed,Online,REF571241735,Cash,False,2025-12-07 14:55:41.618667
TXN900007960,ACC5000176,2024-09-21,13:57:00,2024-09-21 13:57:00,TRANSFER,296.65,Peer-to-Peer Transfer,,,,Branch,Completed,"North Danielmouth, KS",REF989331508,Transfer,False,2025-12-07 14:55:41.994630
TXN900007646,ACC5000166,2024-09-21,14:36:00,2024-09-21 14:36:00,PAYMENT,33.52,Subscription,"Jones, Walton and Brown",Gas/Automotive,MER35197,ATM,Completed,Online,REF542729056,Expense,False,2025-12-07 14:55:41.930069
TXN900005799,ACC5000127,2024-09-21,14:54:00,2024-09-21 14:54:00,TRANSFER,628.18,Peer-to-Peer Transfer,,,,Branch,Completed,"Courtneyville, WI",REF870298232,Transfer,False,2025-12-07 14:55:41.533234
TXN900003242,ACC5000075,2024-09-21,14:59:00,2024-09-21 14:59:00,DEPOSIT,2208.64,Check Deposit,,,,Branch,Completed,Online,REF177345357,Income,False,2025-12-07 14:55:40.975442
TXN900009315,ACC5000209,2024-09-21,15:05:00,2024-09-21 15:05:00,DEPOSIT,1009.91,Dividend,,,,ATM,Completed,"Victoriaport, MS",REF892143483,Income,False,2025-12-07 14:55:42.283530
TXN900004222,ACC5000097,2024-09-21,15:23:00,2024-09-21 15:23:00,PAYMENT,118.75,Mortgage Payment,"Parker, Bruce and Green",Online Retail,MER98712,Mobile,Completed,"Angelachester, CO",REF665062651,Expense,False,2025-12-07 14:55:41.193485
TXN900001514,ACC5000036,2024-09-21,15:28:00,2024-09-21 15:28:00,INTEREST,9.16,Dividend Payment,,,,Phone,Completed,"South Clintonmouth, GA",REF886606608,Income,False,2025-12-07 14:55:40.597248
TXN900010298,ACC5000229,2024-09-21,16:29:00,2024-09-21 16:29:00,DEPOSIT,141.65,Cash Deposit,,,,Online,Completed,Online,REF154740212,Income,False,2025-12-07 14:55:42.493070
TXN900001550,ACC5000036,2024-09-21,17:01:00,2024-09-21 17:01:00,PAYMENT,276.25,Online Purchase,"Friedman, Wood and Cox",Online Retail,MER37125,ATM,Completed,"Peggyhaven, GU",REF283429671,Expense,False,2025-12-07 14:55:40.605010
TXN900003782,ACC5000089,2024-09-21,17:19:00,2024-09-21 17:19:00,PAYMENT,113.39,Mortgage Payment,Bailey-Martin,Restaurant,MER18333,Online,Completed,Online,REF537020273,Expense,False,2025-12-07 14:55:41.096895
TXN900001807,ACC5000043,2024-09-21,17:54:00,2024-09-21 17:54:00,PAYMENT,114.41,Mortgage Payment,Alexander LLC,Travel,MER16014,Mobile,Pending,Online,REF110385578,Expense,False,2025-12-07 14:55:40.663695
TXN900003106,ACC5000072,2024-09-21,18:05:00,2024-09-21 18:05:00,DEPOSIT,787.95,Cash Deposit,,,,Online,Completed,"Josephton, VA",REF236173369,Income,False,2025-12-07 14:55:40.946415
TXN900009192,ACC5000207,2024-09-21,18:51:00,2024-09-21 18:51:00,TRANSFER,515.23,Bill Payment,,,,Branch,Completed,"North Mckenzietown, CT",REF391995026,Transfer,False,2025-12-07 14:55:42.258038
TXN900010828,ACC5000238,2024-09-21,21:02:00,2024-09-21 21:02:00,WITHDRAWAL,197.59,ATM Withdrawal,Ingram-Hendrix,Online Retail,MER14302,ATM,Completed,Online,REF596471866,Cash,False,2025-12-07 14:55:42.604431
TXN900000392,ACC5000006,2024-09-21,21:21:00,2024-09-21 21:21:00,DEPOSIT,521.49,Dividend,,,,Mobile,Completed,"Port Brianmouth, MI",REF922653967,Income,False,2025-12-07 14:55:40.346209
TXN900002308,ACC5000056,2024-09-21,22:53:00,2024-09-21 22:53:00,WITHDRAWAL,543.07,ATM Withdrawal,"Henry, Padilla and Bender",Transportation,MER91080,ATM,Completed,"Lewismouth, ME",REF482281482,Cash,False,2025-12-07 14:55:40.779834
TXN900003288,ACC5000076,2024-09-22,05:39:00,2024-09-22 05:39:00,DEPOSIT,37.69,Check Deposit,,,,ATM,Completed,"New Christine, NV",REF194512033,Income,False,2025-12-07 14:55:40.985418
TXN900005664,ACC5000124,2024-09-22,07:33:00,2024-09-22 07:33:00,TRANSFER,776.13,Peer-to-Peer Transfer,,,,Mobile,Completed,"West Robin, CT",REF875548733,Transfer,False,2025-12-07 14:55:41.504047
TXN900001803,ACC5000043,2024-09-22,07:54:00,2024-09-22 07:54:00,TRANSFER,623.57,Wire Transfer,,,,Online,Completed,"Maryburgh, NV",REF411994135,Transfer,False,2025-12-07 14:55:40.662923
TXN900001322,ACC5000033,2024-09-22,08:07:00,2024-09-22 08:07:00,PAYMENT,43.85,Online Purchase,"Neal, Smith and West",Healthcare,MER39937,ATM,Completed,"Davidberg, OK",REF895406424,Expense,False,2025-12-07 14:55:40.554816
TXN900000657,ACC5000011,2024-09-22,08:39:00,2024-09-22 08:39:00,FEE,-100.0,ATM Fee,,,,Mobile,Completed,Online,REF893838119,Bank Fees,False,2025-12-07 14:55:40.405840
TXN900003643,ACC5000082,2024-09-22,10:27:00,2024-09-22 10:27:00,INTEREST,10.08,Interest Credited,,,,Online,Completed,"South Jonborough, AL",REF878678109,Income,False,2025-12-07 14:55:41.064971
TXN900000813,ACC5000017,2024-09-22,10:59:00,2024-09-22 10:59:00,WITHDRAWAL,640.99,ATM Withdrawal,Williams-Davies,Healthcare,MER71875,Mobile,Completed,Online,REF134075063,Cash,False,2025-12-07 14:55:40.439830
TXN900006092,ACC5000134,2024-09-22,11:32:00,2024-09-22 11:32:00,DEPOSIT,87.83,Salary Deposit,,,,Phone,Completed,"Mooretown, VA",REF893885429,Income,False,2025-12-07 14:55:41.596071
TXN900007366,ACC5000161,2024-09-22,11:54:00,2024-09-22 11:54:00,DEPOSIT,3345.04,Cash Deposit,,,,Mobile,Completed,"Lake Ebonychester, AR",REF894475285,Income,False,2025-12-07 14:55:41.871272
TXN900005456,ACC5000121,2024-09-22,12:05:00,2024-09-22 12:05:00,DEPOSIT,254.0,Check Deposit,,,,Phone,Pending,"Mcintoshborough, MS",REF446875956,Income,False,2025-12-07 14:55:41.457609
TXN900001806,ACC5000043,2024-09-22,12:27:00,2024-09-22 12:27:00,WITHDRAWAL,31.05,ATM Withdrawal,Brown-Mcmillan,Utilities,MER25191,Branch,Completed,"Pennyside, MD",REF202003827,Cash,False,2025-12-07 14:55:40.663526
TXN900004354,ACC5000101,2024-09-22,12:29:00,2024-09-22 12:29:00,DEPOSIT,1138.41,Dividend,,,,Branch,Completed,"Danielbury, WA",REF743722897,Income,False,2025-12-07 14:55:41.221594
TXN900008052,ACC5000177,2024-09-22,12:38:00,2024-09-22 12:38:00,DEPOSIT,194.84,Dividend,,,,Branch,Completed,Online,REF858355916,Income,False,2025-12-07 14:55:42.014290
TXN900006101,ACC5000134,2024-09-22,12:44:00,2024-09-22 12:44:00,FEE,-10.0,Overdraft Fee,,,,ATM,Completed,Online,REF315499853,Bank Fees,False,2025-12-07 14:55:41.598186
TXN900006072,ACC5000133,2024-09-22,12:58:00,2024-09-22 12:58:00,TRANSFER,992.96,Peer-to-Peer Transfer,,,,ATM,Completed,Online,REF424688774,Transfer,False,2025-12-07 14:55:41.592254
TXN900006250,ACC5000137,2024-09-22,13:01:00,2024-09-22 13:01:00,DEPOSIT,833.82,Salary Deposit,,,,Mobile,Completed,"Port Rachel, FL",REF159438642,Income,False,2025-12-07 14:55:41.628789
TXN900002015,ACC5000049,2024-09-22,13:05:00,2024-09-22 13:05:00,DEPOSIT,2663.54,Check Deposit,,,,Branch,Pending,"South Ronaldview, OK",REF203032434,Income,False,2025-12-07 14:55:40.711738
TXN900003188,ACC5000074,2024-09-22,13:06:00,2024-09-22 13:06:00,TRANSFER,3272.49,Account Transfer,,,,ATM,Completed,"Butlermouth, VI",REF254482024,Transfer,False,2025-12-07 14:55:40.964229
TXN900001534,ACC5000036,2024-09-22,13:41:00,2024-09-22 13:41:00,DEPOSIT,937.98,Interest Payment,,,,Online,Completed,"Irwinborough, AR",REF277164387,Income,False,2025-12-07 14:55:40.601397
TXN900008367,ACC5000185,2024-09-22,14:07:00,2024-09-22 14:07:00,TRANSFER,235.08,Peer-to-Peer Transfer,,,,ATM,Completed,"Weavershire, CT",REF449489327,Transfer,False,2025-12-07 14:55:42.083524
TXN900007767,ACC5000168,2024-09-22,14:44:00,2024-09-22 14:44:00,WITHDRAWAL,20.01,Teller Withdrawal,Brown-Martinez,Gas/Automotive,MER79720,Mobile,Completed,"Thomasbury, MA",REF660141924,Cash,False,2025-12-07 14:55:41.954937
TXN900008860,ACC5000197,2024-09-22,15:06:00,2024-09-22 15:06:00,TRANSFER,435.47,Peer-to-Peer Transfer,,,,Online,Completed,Online,REF387043716,Transfer,False,2025-12-07 14:55:42.188075
TXN900002078,ACC5000050,2024-09-22,15:08:00,2024-09-22 15:08:00,DEPOSIT,1860.82,Interest Payment,,,,Phone,Completed,Online,REF820798124,Income,False,2025-12-07 14:55:40.725973
TXN900006849,ACC5000149,2024-09-22,15:26:00,2024-09-22 15:26:00,TRANSFER,1549.09,Account Transfer,,,,ATM,Completed,Online,REF610559862,Transfer,False,2025-12-07 14:55:41.760321
TXN900002346,ACC5000056,2024-09-22,16:15:00,2024-09-22 16:15:00,TRANSFER,118.23,Peer-to-Peer Transfer,,,,Branch,Completed,Online,REF696291839,Transfer,False,2025-12-07 14:55:40.788665
TXN900001646,ACC5000038,2024-09-22,16:23:00,2024-09-22 16:23:00,PAYMENT,34.68,Subscription,Rios-Abbott,Restaurant,MER74066,Mobile,Completed,"East Jefferystad, MS",REF737849448,Expense,False,2025-12-07 14:55:40.624965
TXN900004956,ACC5000112,2024-09-22,17:10:00,2024-09-22 17:10:00,DEPOSIT,358.47,Transfer Received,,,,ATM,Completed,"South Melinda, UT",REF579196694,Income,False,2025-12-07 14:55:41.348154
TXN900010341,ACC5000231,2024-09-22,18:48:00,2024-09-22 18:48:00,DEPOSIT,840.83,Salary Deposit,,,,ATM,Completed,"New Elizabethshire, IN",REF795733153,Income,False,2025-12-07 14:55:42.501794
TXN900000509,ACC5000009,2024-09-22,19:44:00,2024-09-22 19:44:00,DEPOSIT,592.89,Interest Payment,,,,Branch,Completed,Online,REF576642996,Income,False,2025-12-07 14:55:40.373546
TXN900006969,ACC5000153,2024-09-22,20:29:00,2024-09-22 20:29:00,TRANSFER,116.17,Bill Payment,,,,Mobile,Completed,Online,REF839799487,Transfer,False,2025-12-07 14:55:41.786228
TXN900001395,ACC5000034,2024-09-22,21:02:00,2024-09-22 21:02:00,WITHDRAWAL,198.14,Cash Withdrawal,Wright-Hernandez,Restaurant,MER38183,ATM,Completed,"East Juan, DE",REF997567367,Cash,False,2025-12-07 14:55:40.570931
TXN900006482,ACC5000141,2024-09-22,21:10:00,2024-09-22 21:10:00,WITHDRAWAL,275.63,Teller Withdrawal,"Lynch, Barnett and Acosta",Travel,MER25538,ATM,Completed,Online,REF409069241,Cash,False,2025-12-07 14:55:41.679819
TXN900000997,ACC5000021,2024-09-22,22:24:00,2024-09-22 22:24:00,WITHDRAWAL,2259.51,ATM Withdrawal,Martinez-Sherman,Groceries,MER51507,Branch,Completed,Online,REF487298927,Cash,False,2025-12-07 14:55:40.480718
TXN900003434,ACC5000078,2024-09-23,06:16:00,2024-09-23 06:16:00,WITHDRAWAL,152.22,ATM Withdrawal,Delgado-Mitchell,Restaurant,MER39724,Online,Completed,"Morganberg, VI",REF619952085,Cash,False,2025-12-07 14:55:41.020469
TXN900001249,ACC5000027,2024-09-23,07:05:00,2024-09-23 07:05:00,TRANSFER,359.72,Peer-to-Peer Transfer,,,,Branch,Completed,"Haletown, GA",REF207873599,Transfer,False,2025-12-07 14:55:40.536624
